ecfp_distance,ngf_distance
0.91935486,0.9411765
0.969697,1.0
0.8648649,0.93333334
1.0,0.95652175
1.0,1.0
1.0,0.9411765
0.8888889,0.9411765
0.95238096,0.974359
1.0,1.0
0.875,0.8787879
0.84615386,0.78947365
1.0,1.0
0.8181818,0.85714287
0.89361703,0.74626863
0.90697676,0.98245615
0.95238096,0.9285714
0.9,0.76666665
0.972973,1.0
0.9322034,0.9655172
0.92105263,0.974359
0.8831169,0.75
0.84615386,0.9
0.9090909,0.9230769
0.8679245,0.91525424
0.9230769,0.8979592
0.95652175,0.95652175
0.89285713,0.85
0.8181818,0.84210527
1.0,0.90140843
0.84210527,0.8143798
1.0,0.95454544
0.98507464,1.0
0.8888889,0.9056604
0.87234044,0.8979592
0.8333333,0.75
0.9189189,0.9444444
0.975,0.98039216
0.9787234,0.962963
0.8148148,0.9090909
0.9268293,0.9756098
0.95652175,0.8888889
0.9318182,0.96666664
0.8113208,0.9166667
0.7916667,0.9032258
0.890625,0.7222222
1.0,1.0
0.95652175,1.0
0.9056604,0.972973
0.97727275,0.9285714
0.92,0.9583333
0.85714287,0.8333333
0.9459459,0.9780733
0.88709676,0.92105263
0.9,0.9230769
0.9807692,0.93877554
0.88372093,0.83870995
0.8979592,0.80701756
0.89361703,0.8
0.9705882,1.0
0.9259259,0.9811321
0.925,0.85714287
0.875,0.9787234
1.0,1.0
0.735849,0.65218914
0.9722222,1.0
0.9130435,0.9705882
0.9245283,0.9259259
0.96774197,0.9756098
0.9411765,0.98245615
0.974359,1.0
0.9818182,1.0
0.95454544,1.0
0.96,1.0
0.84000003,0.9433962
0.92,0.9655172
1.0,1.0
1.0,0.8947368
0.90384614,0.8387097
0.9183673,0.92
0.94545454,0.9459459
0.9574468,0.93877554
0.9090909,0.8947368
0.9583333,0.89552236
0.8979592,0.8888889
0.87234044,0.9230769
0.890625,0.9
0.9318182,0.9285714
0.96428573,0.925
0.8604651,0.7924528
0.8965517,0.9444444
0.9512195,1.0
1.0,1.0
0.94,0.9000028
0.8923077,0.88439775
0.6818182,0.8181818
0.8913044,0.9583333
1.0,1.0
0.8378378,0.9361702
0.94736844,0.9767442
0.88135594,0.8888889
0.9459459,0.9655172
0.9714286,1.0
0.8064516,0.8636364
0.9285714,1.0
1.0,1.0
0.8717949,0.85106385
0.8139535,0.8636364
0.93939394,0.8636364
0.8888889,0.9361702
