ecfp_distance,ngf_distance
0.8888889,0.9249182
0.9047619,0.9109078
0.81578946,0.91154474
0.877193,0.89882123
0.89285713,0.97297263
0.9310345,0.9836066
0.87931037,0.9146125
0.9189189,0.97427505
0.8333333,0.9122046
0.9142857,0.9743547
0.9622642,0.9465846
0.53846157,0.76133543
0.6875,0.86956525
0.95454544,0.95839334
0.9,1.0
0.972973,0.96767044
0.9512195,0.99999994
0.9166667,0.96
0.9090909,0.9172106
0.9705882,0.9714135
0.972973,0.97653943
0.8611111,0.8648497
0.85365856,0.9639679
0.9,0.90513235
0.8888889,0.9637941
0.9655172,0.9999014
0.86206895,0.96846795
0.98275864,0.9809584
0.9433962,0.8578148
1.0,1.0
0.9245283,0.90972245
0.96,1.0
0.8787879,0.880908
0.97959185,0.9654014
0.96428573,0.986649
0.82608694,0.9411559
0.9230769,0.95028144
0.9464286,0.93486804
0.95454544,0.9823614
0.8958333,0.91669714
0.6896552,0.8566614
1.0,1.0
0.7804878,0.74415815
0.9326923,0.9160558
0.89285713,0.9999963
0.9583333,0.94119334
0.9090909,0.83933026
0.8780488,0.9416539
1.0,0.95000064
0.975,0.99999535
0.9148936,0.86192775
1.0,1.0
0.962963,0.97439265
0.93333334,1.0
0.93333334,1.0
0.95454544,0.97709405
0.9183673,0.9227174
0.85,0.95238096
0.972973,1.0
0.71428573,0.63165665
0.9583333,0.97967434
0.9459459,0.8954977
0.8857143,0.79394764
0.9,0.9105518
0.92105263,0.95454544
0.9090909,1.0
0.9298246,0.9617123
0.90697676,0.90131253
0.89361703,0.86401606
0.9375,0.9439368
0.8148148,0.6829136
0.8333333,0.83845097
0.88461536,0.872963
0.88461536,0.9313353
0.92727274,0.96571124
0.8863636,0.93567896
0.9230769,0.98277736
0.8181818,0.86957365
0.902439,0.93598175
0.9375,0.99719054
1.0,0.89624906
0.8409091,0.9354811
0.85,0.91973686
0.8636364,0.9185004
0.9782609,0.9787225
1.0,1.0
1.0,0.99999994
1.0,1.0
0.969697,0.9756937
0.88372093,0.88990176
0.9047619,0.90286833
0.9655172,1.0
0.8490566,0.7492025
0.89285713,0.9023963
0.9807692,0.99999976
0.9655172,0.9884641
1.0,1.0
0.9722222,0.9777777
0.9166667,0.9411766
0.9722222,0.8807304
1.0,0.95200914
0.8965517,0.9706953
0.92,0.99824363
0.98039216,0.99999994
0.9285714,0.87008816
1.0,1.0
0.9230769,0.99999774
0.9166667,0.9054912
1.0,0.9999998
0.9444444,0.9762466
0.9230769,0.8550806
0.9512195,0.99994504
0.9736842,0.98357314
0.8636364,0.9402475
1.0,0.9167122
0.8367347,0.918018
1.0,1.0
0.9259259,1.0
0.8979592,0.90330833
0.92,0.95490026
0.92727274,0.9996377
0.8888889,0.87599427
0.9032258,0.94960153
0.9285714,0.9137018
0.9375,0.9830634
0.90384614,0.9189484
0.8636364,0.9530282
1.0,0.9491515
0.88235295,0.9950635
0.95,0.96766293
0.7692308,0.79990125
0.85714287,0.9333335
0.9736842,0.98181134
0.95348835,0.9793926
