ecfp_distance,ngf_distance
0.91935486,0.89463407
0.969697,0.998966
0.8648649,0.76923025
1.0,1.0
1.0,1.0
1.0,1.0
0.8888889,0.940008
0.95238096,0.9473684
1.0,1.0
0.875,0.8064545
0.84615386,0.7220408
1.0,0.99999994
0.8181818,0.7692308
0.89361703,0.7460662
0.90697676,0.9259259
0.95238096,0.9648692
0.9,0.76666665
0.972973,0.9411765
0.9322034,0.9672935
0.92105263,0.94728917
0.8831169,0.7158215
0.84615386,0.9523681
0.9090909,0.95000476
0.8679245,0.9143821
0.9230769,0.76076096
0.95652175,0.9627116
0.89285713,0.78947365
0.8181818,0.7787368
1.0,0.9737725
0.84210527,0.7642645
1.0,0.9999984
0.98507464,0.9999996
0.8888889,0.88031894
0.87234044,0.8041778
0.8333333,0.75
0.9189189,0.73333335
0.975,0.9999999
0.9787234,0.94460464
0.8148148,0.8750143
0.9268293,0.92307204
0.95652175,0.9043077
0.9318182,0.94864714
0.8113208,0.81379896
0.7916667,0.6923077
0.890625,0.71725315
1.0,1.0
0.95652175,0.8885787
0.9056604,0.9589089
0.97727275,0.96494406
0.92,0.94821924
0.85714287,0.94914365
0.9459459,0.99917614
0.88709676,0.8450901
0.9,0.96294755
0.9807692,1.0
0.88372093,0.7144612
0.8979592,0.696754
0.89361703,0.9067503
0.9705882,0.9756082
0.9259259,0.9805359
0.925,0.9381439
0.875,0.95645344
1.0,0.9998667
0.735849,0.5599693
0.9722222,1.0
0.9130435,0.8857362
0.9245283,0.9056596
0.96774197,0.9999987
0.9411765,0.9056472
0.974359,0.99998444
0.9818182,0.9857118
0.95454544,0.9999995
0.96,0.9666361
0.84000003,0.8333406
0.92,0.98231494
1.0,0.9999963
1.0,1.0
0.90384614,0.718346
0.9183673,0.74441135
0.94545454,0.8856969
0.9574468,0.98021907
0.9090909,0.9733584
0.9583333,0.993464
0.8979592,0.91579103
0.87234044,0.9203399
0.890625,0.769027
0.9318182,0.933783
0.96428573,0.9638435
0.8604651,0.81481475
0.8965517,0.9729729
0.9512195,0.98176825
1.0,1.0
0.94,0.8420794
0.8923077,0.9296961
0.6818182,0.7
0.8913044,0.83721334
1.0,1.0
0.8378378,0.82532465
0.94736844,0.9767427
0.88135594,0.95168674
0.9459459,0.92857134
0.9714286,0.96293896
0.8064516,0.68421054
0.9285714,0.999686
1.0,1.0
0.8717949,0.77272725
0.8139535,0.77677494
0.93939394,0.99651253
0.8888889,0.977687
0.9722222,0.9835347
0.8717949,0.8008435
1.0,1.0
0.96153843,1.0
0.96428573,0.9764674
0.7586207,0.73049325
0.9230769,0.9483209
0.93333334,0.73333335
0.94827586,0.99976355
0.84810126,0.6788975
0.89285713,0.80646294
0.7083334,0.6666666
0.9722222,0.97898006
1.0,0.98417974
0.96428573,0.9411765
1.0,1.0
0.8,0.6896552
0.8181818,0.6666666
0.95652175,1.0
0.8947368,0.93544084
0.9285714,0.9653598
0.8787879,0.69414055
0.9019608,0.8603191
0.88372093,0.61904407
0.88095236,0.74439275
0.8717949,0.9317494
0.8787879,0.69333565
1.0,1.0
0.7837838,0.69842684
0.78571427,0.526106
0.877551,0.73913044
0.7619048,0.62068963
0.96875,1.0
0.9746835,0.9415472
1.0,1.0
0.95348835,0.8636364
0.8780488,0.9008851
0.9375,0.7198535
0.953125,0.9539669
1.0,0.9761179
0.71428573,0.7289559
0.96666664,0.96153843
0.88235295,0.67698556
0.9310345,0.9102525
0.7647059,0.88
0.91803277,0.82462966
0.9777778,0.94025
0.7777778,0.8327178
0.96666664,0.9865276
0.984127,0.9855553
1.0,0.999998
0.8095238,0.9230769
0.9230769,0.9854929
0.82608694,0.91372776
0.9583333,0.9999759
1.0,1.0
0.9285714,0.87020254
0.9230769,0.90908134
1.0,1.0
0.94736844,0.8292683
0.95652175,0.9625457
0.8888889,0.91302806
0.89552236,0.8449917
0.8717949,0.85714287
1.0,1.0
0.9411765,0.89285713
0.9756098,0.98039216
1.0,0.9879257
0.95384616,0.78171724
0.93333334,0.9258048
0.85714287,0.66665787
1.0,1.0
1.0,1.0
0.95,0.99991643
0.96774197,0.999997
0.9032258,0.8265952
0.88235295,0.761273
0.91803277,0.80436116
0.9558824,0.9472939
0.9736842,1.0
0.93877554,0.9798766
0.8787879,0.79877865
1.0,0.99645555
0.84126985,0.78531504
0.94736844,0.9231164
0.8148148,0.73333335
0.93333334,0.9440441
0.8666667,0.9999996
1.0,1.0
0.94545454,0.9032258
0.98,0.9836066
1.0,0.9999966
0.96875,0.99999887
0.94871795,0.8786346
0.93939394,0.88235295
0.983871,0.97068727
0.89361703,0.7755142
1.0,1.0
1.0,0.9971319
0.85714287,0.7268879
0.82608694,0.68421054
0.9230769,0.93333334
0.95238096,1.0
1.0,1.0
0.97727275,0.99999833
0.9142857,0.8510483
0.962963,0.9747801
0.9230769,0.9718572
0.9245283,0.97499794
0.96875,0.9505079
1.0,0.9851242
0.96,0.94116217
0.8888889,0.73333335
0.8965517,0.95081645
0.9285714,0.85820794
0.9111111,0.9226129
0.95454544,0.93436986
0.92105263,0.8065515
0.84375,0.7937596
0.9189189,0.94115466
0.9583333,0.99997497
0.97959185,0.9818178
0.9117647,0.6666727
0.9655172,1.0
0.886076,0.875098
0.95652175,1.0
0.98630136,0.96558756
0.84000003,0.7646276
0.886076,0.8107038
0.88235295,0.7499947
0.9622642,0.94303286
1.0,0.9977642
0.95652175,0.9996938
0.95454544,0.7804878
0.82142854,0.96955884
0.974359,0.99983406
0.9411765,0.9453627
1.0,0.9999896
0.9375,0.9999995
1.0,0.9958984
0.969697,1.0
1.0,0.99999994
0.85714287,0.9093346
0.89285713,0.89656913
1.0,1.0
0.9259259,0.99927837
0.88235295,0.9455684
0.9148936,0.8786361
1.0,1.0
0.825,0.7619047
0.8666667,0.709674
0.8367347,0.84649205
0.8909091,0.8059742
0.962963,0.9866666
0.77272725,0.64285713
0.68421054,0.8571317
0.969697,1.0
0.9019608,0.89600664
0.6896552,0.38461536
0.96825397,0.9341391
0.95454544,0.9999343
0.86206895,0.68421054
0.9090909,0.8125
0.79310346,0.64285713
0.91525424,0.7463118
1.0,1.0
0.8666667,0.91024715
0.5294118,0.7005738
1.0,0.96
0.9047619,0.8371921
1.0,0.98932153
0.8076923,0.7777879
1.0,1.0
0.88461536,0.97034305
0.96363634,0.9607301
1.0,0.9797524
0.94871795,0.94736844
0.90384614,0.852459
0.9411765,0.9565217
0.8604651,0.77912503
0.8979592,0.8420926
0.94736844,0.99999845
0.88235295,0.893617
0.9777778,0.9492885
0.68421054,0.75469214
1.0,0.99996966
1.0,0.9855067
0.8275862,0.7693791
0.9354839,0.99999297
0.8965517,0.9574958
0.8275862,0.9000049
1.0,1.0
0.6111111,0.58297575
0.9830508,0.9999903
0.8867924,0.6812751
0.9574468,0.98529595
0.7307692,0.7338742
0.969697,0.9787228
0.9777778,0.9584753
0.97727275,0.9995441
0.96,1.0
0.98039216,0.9737523
0.9019608,0.8461493
0.7407408,0.7659575
0.95238096,0.9755751
0.8333333,0.9430538
0.9705882,0.9583333
0.8863636,0.8461335
1.0,1.0
0.9777778,1.0
1.0,0.98035467
0.93333334,0.8517418
0.9183673,0.8999256
0.90384614,0.94648236
0.94736844,0.9903758
0.84210527,0.75331604
0.9807692,0.9454111
0.96666664,0.9841267
0.8490566,0.85998976
0.877551,0.8602707
1.0,0.9997642
0.7619048,0.36363637
0.86567163,0.83048594
0.9361702,0.7739796
1.0,0.9999697
0.8863636,0.66633034
0.9583333,0.9403622
0.94736844,0.9797305
0.92105263,0.78947365
0.96666664,0.99998134
1.0,0.9714286
0.8684211,0.7777609
1.0,1.0
1.0,0.9756098
1.0,0.9723156
0.9722222,0.99998486
0.9318182,0.9554602
0.8484849,0.880381
0.96,0.9999932
0.93877554,0.76923066
1.0,0.99998313
0.974359,0.99999064
0.95454544,0.9608155
1.0,0.9642622
1.0,1.0
0.92105263,0.9275385
0.877551,0.7593924
0.9354839,0.82608694
0.8703704,0.87437904
0.96153843,0.99997914
0.8958333,0.74288106
1.0,1.0
1.0,1.0
0.9113924,0.90581894
0.28571427,0.74285716
1.0,0.99995834
0.75,0.8298709
1.0,1.0
1.0,1.0
1.0,0.9998712
0.9310345,0.97086173
0.9589041,0.94237787
0.90697676,0.8461233
0.9655172,0.98624957
0.9166667,0.9461656
0.8333333,0.812989
0.9322034,0.77793795
0.875,0.8259257
0.9705882,0.99995226
0.96666664,0.9682058
0.96428573,0.9839978
0.82857144,0.8292739
0.96875,1.0
0.91566265,0.8932398
0.9166667,0.84210527
0.88709676,0.85744715
0.9714286,0.99999833
0.8679245,0.6550432
0.9019608,0.93055934
0.9574468,0.9020326
0.95555556,0.9788299
0.9574468,0.99739844
0.8604651,0.6921145
0.7307692,0.77764565
1.0,1.0
0.9361702,0.88505626
1.0,1.0
0.73913044,0.61565846
1.0,1.0
0.94285715,0.95447713
0.9032258,0.8474452
1.0,0.99999934
0.8448276,0.69205713
0.9787234,0.85714287
0.75,0.9302306
0.86206895,0.72201717
0.95522386,0.92860705
0.5294118,0.792109
0.9714286,0.9999855
0.9722222,0.9999968
0.9090909,0.80366474
0.8333333,0.94736826
0.9,0.7777778
0.96428573,0.9999687
0.9,0.8650989
0.85714287,0.7273694
0.8076923,0.5925926
0.9574468,0.9749969
0.9,0.9351065
0.86206895,0.7814265
0.97619045,0.90909094
0.9130435,0.8958489
0.9285714,0.9552353
0.9117647,0.8583461
0.96,0.9677416
0.9714286,0.9720485
