ecfp_distance,ngf_distance
0.92424244,0.85333335
0.88709676,0.7887324
0.84615386,0.9122807
0.8965517,0.8363637
0.89285713,0.9444444
1.0,0.9836066
0.88135594,0.9032258
0.94736844,0.8888889
0.8333333,0.85294116
0.9166667,0.8888889
0.98275864,0.9310345
0.53846157,0.7
0.6875,0.7
0.95555556,0.8292683
0.9,1.0
0.9444444,1.0
0.97619045,1.0
0.92,0.96
0.9090909,0.88372093
0.9705882,0.9142857
1.0,0.82051283
0.8648649,0.7647059
0.8863636,0.8979592
0.953125,0.9090909
0.8888889,0.9189189
0.9655172,0.9142857
0.8666667,0.88235295
0.98275864,0.94736844
0.9433962,0.8148148
0.94736844,1.0
0.92,0.9830508
0.92,0.9767442
0.8787879,0.68292683
0.9130435,0.9830508
0.962963,0.9354839
0.82608694,0.8125
0.9230769,0.91803277
0.9464286,0.8627451
0.95652175,0.96666664
0.93877554,0.962963
0.7,0.7368421
0.95652175,1.0
0.7804878,0.7083334
0.963964,0.9419355
0.9655172,0.9767442
0.9574468,0.9117647
0.90789473,0.8817204
0.90697676,0.92827505
1.0,1.0
0.9756098,0.9777778
0.9148936,0.72413796
1.0,1.0
0.9245283,0.9433962
0.93333334,1.0
0.9375,1.0
0.95652175,0.97619045
0.9166667,0.80851066
0.85,0.9
0.972973,1.0
0.70967746,0.55737704
0.9583333,1.0
0.9459459,0.9767442
0.8857143,0.72727275
0.9,0.8333333
0.9142857,0.9777778
1.0,1.0
0.89285713,0.84745765
0.9,0.7826087
0.89361703,0.78431374
0.93939394,0.972973
0.7692308,0.5925926
0.8301887,0.84000003
0.88235295,0.77966106
0.9230769,0.7924528
0.88235295,0.8727273
0.9130435,0.814815
0.962963,1.0
0.9444444,0.7906977
0.902439,0.7804878
0.9375,0.875
0.969697,0.9756098
0.8888889,0.88135594
0.85,0.45714283
0.8787879,0.8
1.0,0.9361702
1.0,0.96774197
1.0,1.0
1.0,1.0
1.0,1.0
0.85,0.76666665
0.9090909,0.85714287
0.9655172,1.0
0.8490566,0.6521739
0.89285713,0.9019608
0.9811321,1.0
1.0,1.0
1.0,1.0
0.94285715,1.0
0.9090909,1.0
1.0,0.962963
1.0,1.0
0.8888889,0.9714286
0.962963,0.972973
0.98039216,1.0
0.9285714,0.95238096
1.0,1.0
0.95,0.95454544
0.8857143,0.85
0.962963,1.0
0.9736842,1.0
0.9230769,0.89411765
1.0,1.0
0.9736842,1.0
0.8636364,0.7647059
0.9591837,0.9166667
0.9074074,0.8888889
1.0,1.0
0.9259259,1.0
0.9818182,0.90625
0.8979592,0.9090909
0.9649123,0.98245615
0.88709676,0.8125
0.90625,0.8648649
0.9302325,0.8095238
0.9607843,0.9491525
0.9649123,0.9354839
0.88372093,0.82608694
0.9444444,0.9508197
0.9444444,0.9090909
0.95,0.96774197
0.7777778,0.72727275
0.85714287,0.7692308
0.974359,1.0
0.95238096,0.7916667
0.8815789,0.9047619
0.969697,0.94736844
1.0,1.0
1.0,1.0
0.96428573,0.9411765
1.0,1.0
0.82051283,0.7619048
0.8409091,0.76666665
0.9607843,0.9583333
0.875,0.886076
0.9,0.9230769
0.92,0.89552236
0.9056604,0.91803277
0.96428573,0.9230769
0.9655172,1.0
1.0,1.0
1.0,1.0
0.9302325,0.87499946
0.96428573,0.96774197
0.68571424,0.22727275
0.94545454,0.9836066
0.974359,0.74418604
0.88461536,0.974359
0.8428571,0.7777778
0.828125,0.7
0.96666664,1.0
0.94,0.85714287
1.0,0.95
0.9041096,0.7887324
0.78846157,0.73333335
0.89041096,0.8636364
0.96,0.9583333
0.78947365,0.68571424
0.9767442,0.96666664
0.93650794,0.9183673
0.97959185,0.9830508
1.0,1.0
0.86956525,0.9411765
1.0,0.96875
0.9285714,0.8666667
1.0,1.0
0.9318182,0.9189189
0.94,0.9655172
0.8965517,0.84210527
0.9285714,0.9411765
0.9756098,1.0
1.0,0.969697
0.9411765,0.969697
0.9722222,1.0
0.95454544,0.96153843
0.91803277,0.82539684
0.92105263,0.8787879
0.9583333,1.0
0.9714286,0.9714286
0.8923077,0.7368421
0.93846154,0.94285715
0.8333333,0.4166667
0.90625,0.972973
0.9315069,0.9574468
0.8333333,0.5
0.8863636,0.85714287
0.96202534,0.89411765
0.94871795,0.9090909
0.8,0.96
0.8857143,0.7777778
0.9090909,0.8727273
0.96428573,1.0
0.9411765,0.9736842
1.0,0.9714286
0.96153843,0.8387097
1.0,1.0
0.9512195,0.9787234
0.8196721,0.7297298
0.96153843,1.0
1.0,1.0
0.96,0.84210527
0.9310345,0.9032258
0.93333334,1.0
0.8863636,0.71428573
0.962963,0.9090909
0.8666667,0.76
0.925,0.92
0.9130435,1.0
0.94871795,0.8
0.8979592,0.6808511
0.9285714,1.0
0.9714286,0.9268293
0.86567163,0.8
0.902439,0.7924528
0.71428573,0.84210527
0.625,0.5668429
0.96,0.8965517
0.8,0.8
0.9183673,0.984127
0.9122807,0.7741935
0.9655172,0.9846154
0.8974359,0.9090909
0.8965517,0.85106385
0.96153843,1.0
0.94871795,0.8648649
0.8627451,0.89552236
0.71428573,1.0
0.962963,1.0
0.9,0.9166667
0.94285715,0.88888896
0.9354839,0.7741935
0.82857144,0.7532468
0.68,0.5925926
0.962963,0.975
0.9130435,1.0
0.9268293,0.85
0.9142857,0.8163265
0.93333334,0.9243595
0.95,0.89361703
0.9354839,0.8888889
0.92156863,0.85714287
0.75,0.82051283
0.9230769,0.742185
0.921875,0.95522386
0.9736842,0.88235295
1.0,1.0
0.7307692,0.64
1.0,0.9830508
0.962963,1.0
1.0,1.0
0.97727275,0.97959185
0.96428573,0.9230769
0.9433962,0.8888889
0.90625,0.73170733
0.91803277,0.8666667
0.85365856,0.76
0.95652175,0.92
0.9423077,0.96428573
0.85714287,0.8
1.0,0.90600765
0.8857143,0.82608694
0.96,0.9206349
0.9245283,0.95384616
1.0,1.0
0.9791667,1.0
0.9056604,0.8064516
0.8888889,0.8076923
0.96153843,0.96875
0.7407408,0.6486486
0.8433735,0.8233738
0.95384616,0.9315069
1.0,0.9444444
0.9722222,1.0
0.9032258,0.6875
0.9433962,0.83076924
0.9183673,0.7659575
0.8666667,0.7755102
0.82857144,0.8135593
0.962963,0.9705882
0.94736844,0.9210061
0.9411765,0.7407408
0.94,0.72727275
0.902439,0.9310345
0.92424244,0.969697
0.85,0.9090909
1.0,0.94736844
