ecfp_distance,ngf_distance
0.91935486,0.8676794
0.969697,0.945461
0.8648649,0.964647
1.0,0.96481377
1.0,0.9989333
1.0,0.971474
0.8888889,0.8428541
0.95238096,0.94735664
1.0,0.9999936
0.875,0.8355875
0.84615386,0.90813714
1.0,0.97730696
0.8181818,0.8150604
0.89361703,0.8449258
0.90697676,0.98057896
0.95238096,0.9403416
0.9,0.793606
0.972973,0.99998015
0.9322034,0.9649512
0.92105263,0.9475582
0.8831169,0.79830974
0.84615386,0.9523584
0.9090909,0.9756098
0.8679245,0.91550773
0.9230769,0.8976929
0.95652175,1.0
0.89285713,0.87343395
0.8181818,0.9523809
1.0,0.94504833
0.84210527,0.7701315
1.0,0.9777778
0.98507464,0.99999994
0.8888889,0.9428592
0.87234044,0.96147925
0.8333333,0.7999158
0.9189189,0.84950167
0.975,0.9802644
0.9787234,0.9433963
0.8148148,0.94094664
0.9268293,0.95326865
0.95652175,0.99979013
0.9318182,0.99994475
0.8113208,0.8847815
0.7916667,0.8807199
0.890625,0.7681266
1.0,0.9767442
0.95652175,1.0
0.9056604,0.9549395
0.97727275,0.9587492
0.92,0.9795921
0.85714287,0.94995636
0.9459459,0.99999994
0.88709676,0.8820991
0.9,0.952984
0.9807692,0.9391575
0.88372093,0.7979201
0.8979592,0.84099025
0.89361703,0.84612316
0.9705882,0.9757125
0.9259259,0.96038634
0.925,0.9446252
0.875,0.93038464
1.0,1.0
0.735849,0.77830905
0.9722222,1.0
0.9130435,0.8709668
0.9245283,0.9137745
0.96774197,0.9999996
0.9411765,0.9454206
0.974359,1.0
0.9818182,0.975001
0.95454544,0.9411765
0.96,0.96578836
0.84000003,0.94455105
0.92,0.9655172
1.0,0.96791345
1.0,0.9835434
0.90384614,0.8463122
0.9183673,0.9405033
0.94545454,0.9575631
0.9574468,0.9803779
0.9090909,0.9230763
0.9583333,0.957394
0.8979592,0.9795881
0.87234044,0.9791901
0.890625,0.92162853
0.9318182,0.96551657
0.96428573,0.9751134
0.8604651,0.8043317
0.8965517,0.9444444
0.9512195,0.99999994
1.0,1.0
0.94,0.952121
0.8923077,0.88746023
0.6818182,0.7299085
0.8913044,0.9582912
1.0,0.9473687
0.8378378,0.82961667
0.94736844,0.92822635
0.88135594,0.9408181
0.9459459,0.96575034
0.9714286,1.0
0.8064516,0.8553635
0.9285714,0.9540007
1.0,1.0
0.8717949,0.82454133
0.8139535,0.8302389
0.93939394,0.9795918
0.8888889,0.9588663
0.9722222,0.98360455
0.8717949,0.92666656
1.0,0.9999992
0.96153843,0.96009004
0.96428573,0.9066187
0.7586207,0.8500491
0.9230769,0.9223341
0.93333334,0.9710818
0.94827586,0.98411864
0.84810126,0.85212916
0.89285713,0.9028027
0.7083334,0.79725957
0.9722222,0.9967587
1.0,0.99838495
0.96428573,1.0
1.0,0.9872835
0.8,0.854477
0.8181818,0.77932125
0.95652175,0.9999984
0.8947368,0.97959185
0.9285714,1.0
0.8787879,0.83235073
0.9019608,0.92250794
0.88372093,0.6014838
0.88095236,0.91690236
0.8717949,0.9123539
0.8787879,0.79812485
1.0,0.92358875
0.7837838,0.77445006
0.78571427,0.72959685
0.877551,0.88240737
0.7619048,0.85316926
0.96875,0.99999994
0.9746835,0.9738156
1.0,1.0
0.95348835,0.9736253
0.8780488,0.904976
0.9375,0.9167388
0.953125,0.9632836
1.0,1.0
0.71428573,0.733451
0.96666664,0.9983121
0.88235295,0.83411765
0.9310345,0.9714286
0.7647059,0.83387804
0.91803277,0.9335288
0.9777778,0.97872335
0.7777778,0.8333334
0.96666664,0.9951886
0.984127,0.96856284
1.0,1.0
0.8095238,0.8946594
0.9230769,0.9555731
0.82608694,0.882353
0.9583333,0.9982629
1.0,1.0
0.9285714,0.9949374
0.9230769,0.9161769
1.0,1.0
0.94736844,0.9995983
0.95652175,1.0
0.8888889,0.878368
0.89552236,0.94515854
0.8717949,0.8330904
1.0,0.9411765
0.9411765,0.96547127
0.9756098,0.9990706
1.0,0.984902
0.95384616,0.8958987
0.93333334,0.92943656
0.85714287,0.7832619
1.0,1.0
1.0,0.9714061
0.95,0.99999475
0.96774197,0.969697
0.9032258,0.89166397
0.88235295,0.78711945
