ecfp_distance,ngf_distance
0.92424244,0.8055555
0.88709676,0.54236865
0.84615386,0.89285713
0.8965517,0.7451451
0.89285713,0.972973
1.0,0.9310345
0.88135594,0.82758623
0.94736844,0.75000006
0.8333333,0.8181818
0.9166667,0.974359
0.98275864,0.93103325
0.53846157,0.5555556
0.6875,0.7619048
0.95555556,0.66666293
0.9,0.93333334
0.9444444,0.9677419
0.97619045,1.0
0.92,0.7619412
0.9090909,0.8292681
0.9705882,0.9142857
1.0,0.8205707
0.8648649,0.6451613
0.8863636,0.71428573
0.953125,0.8923077
0.8888889,0.974359
0.9655172,0.9444444
0.8666667,0.8484849
0.98275864,0.84615386
0.9433962,0.72
0.94736844,1.0
0.92,0.9655172
0.92,1.0
0.8787879,0.77272725
0.9130435,0.9655172
0.962963,0.9354838
0.82608694,0.8125
0.9230769,0.91803277
0.9464286,0.8163241
0.95652175,0.8518069
0.93877554,0.85714287
0.7,0.5454545
0.95652175,1.0
0.7804878,0.6808511
0.963964,0.7480916
0.9655172,0.95238096
0.9574468,0.76666695
0.90789473,0.6493633
0.90697676,0.90714526
1.0,1.0
0.9756098,1.0
0.9148936,0.7868851
1.0,1.0
0.9245283,0.801009
0.93333334,1.0
0.9375,1.0
0.95652175,0.97619045
0.9166667,0.6976745
0.85,0.9
0.972973,1.0
0.70967746,0.625
0.9583333,0.98039216
0.9459459,0.95238096
0.8857143,0.7272721
0.9,0.7647053
0.9142857,0.95454544
1.0,1.0
0.89285713,0.90322655
0.9,0.7826087
0.89361703,0.8301887
0.93939394,0.9444444
0.7692308,0.6896552
0.8301887,0.7659575
0.88235295,0.779661
0.9230769,0.6382928
0.88235295,0.73468864
0.9130435,0.7692308
0.962963,0.9230769
0.9444444,0.6666666
0.902439,0.83720887
0.9375,0.9411765
0.969697,0.9230769
0.8888889,0.754717
0.85,0.5
0.8787879,0.7794511
1.0,0.9130435
1.0,0.96774197
1.0,1.0
1.0,1.0
1.0,0.9767442
0.85,0.7457627
0.9090909,0.6086956
0.9655172,1.0
0.8490566,0.5909091
0.89285713,0.72727275
0.9811321,1.0
1.0,1.0
1.0,1.0
0.94285715,0.9777778
0.9090909,1.0
1.0,1.0
1.0,0.95238096
0.8888889,0.87502414
0.962963,0.8484849
0.98039216,0.9811321
0.9285714,0.9268293
1.0,1.0
0.95,0.8205129
0.8857143,0.68571436
0.962963,1.0
0.9736842,0.9767442
0.9230769,0.95555556
1.0,0.8160813
0.9736842,0.9444446
0.8636364,0.6451613
0.9591837,0.9390073
0.9074074,0.72727275
1.0,1.0
0.9259259,1.0
0.9818182,0.8888889
0.8979592,0.73684216
0.9649123,0.98245615
0.88709676,0.86567163
0.90625,0.8648649
0.9302325,0.7180117
0.9607843,0.9310345
0.9649123,0.95238096
0.88372093,0.77274066
0.9444444,0.93333334
0.9444444,0.95652175
0.95,1.0
0.7777778,0.5
0.85714287,0.7692308
0.974359,1.0
0.95238096,0.8399997
0.8815789,0.8915663
0.969697,0.974359
1.0,0.969697
1.0,0.9767442
0.96428573,0.9090909
1.0,1.0
0.82051283,0.8181818
0.8409091,0.6545454
0.9607843,0.9130435
0.875,0.939759
0.9,0.9230769
0.92,0.87861544
0.9056604,0.8813676
0.96428573,0.87096786
0.9655172,1.0
1.0,1.0
1.0,1.0
0.9302325,0.92
0.96428573,0.96774197
0.68571424,0.18604654
0.94545454,0.96666664
0.974359,0.744172
0.88461536,0.94736844
0.8428571,0.6461538
0.828125,0.7619048
0.96666664,0.96774197
0.94,0.88000005
1.0,0.923077
0.9041096,0.8055556
0.78846157,0.6896552
0.89041096,0.8095238
0.96,0.9130435
0.78947365,0.64705884
0.9767442,0.9491525
0.93650794,0.80898875
0.97959185,1.0
1.0,0.96875
0.86956525,0.9411765
1.0,0.84210527
0.9285714,0.8666667
1.0,0.92
0.9318182,0.78787893
0.94,0.94736826
0.8965517,0.754717
0.9285714,0.875
0.9756098,0.95238084
1.0,1.0
0.9411765,0.969697
0.9722222,1.0
0.95454544,0.9615385
0.91803277,0.6296296
0.92105263,0.89552236
0.9583333,1.0
0.9714286,0.9714286
0.8923077,0.736842
0.93846154,0.9117647
0.8333333,0.6428572
0.90625,0.7741935
0.9315069,0.84691274
0.8333333,0.6666666
0.8863636,0.6885246
0.96202534,0.8395062
0.94871795,0.8888889
0.8,0.9166667
0.8857143,0.67161566
0.9090909,0.7083334
0.96428573,0.90567315
0.9411765,0.8529413
1.0,1.0
0.96153843,0.8196721
1.0,0.8888889
0.9512195,0.95651996
0.8196721,0.7123288
0.96153843,0.962963
1.0,1.0
0.96,0.90000004
0.9310345,0.9206349
0.93333334,1.0
0.8863636,0.65
0.962963,0.9714286
0.8666667,0.55813956
0.925,0.92
0.9130435,0.96774197
0.94871795,0.714221
0.8979592,0.55813926
0.9285714,1.0
0.9714286,0.8999997
0.86567163,0.6909051
0.902439,0.8569357
0.71428573,0.8717949
0.625,0.53846157
0.96,1.0
0.8,0.6875
0.9183673,0.96774197
0.9122807,0.73333335
0.9655172,0.9846154
0.8974359,0.95652175
0.8965517,0.6153846
0.96153843,0.9714286
0.94871795,0.7826087
0.8627451,0.89552236
0.71428573,1.0
0.962963,1.0
0.9,0.96
0.94285715,0.5713198
0.9354839,0.64275455
0.82857144,0.7027027
0.68,0.48000002
0.962963,0.9350649
0.9130435,1.0
0.9268293,0.95454544
0.9142857,0.6818182
0.93333334,0.9230769
0.95,0.9166667
0.9354839,0.8095239
0.92156863,0.71428573
0.75,0.78947365
0.9230769,0.7169769
0.921875,0.9552239
0.9736842,0.972973
1.0,0.8888889
0.7307692,0.5224268
1.0,0.9655172
0.962963,0.962963
1.0,0.86956537
0.97727275,0.9361702
0.96428573,0.9433962
0.9433962,0.9285596
0.90625,0.84418374
0.91803277,0.7636364
0.85365856,0.6808511
0.95652175,0.85106385
0.9423077,0.94545454
0.85714287,0.8333333
1.0,1.0
0.8857143,0.77272725
0.96,0.80701756
0.9245283,0.95384616
1.0,1.0
0.9791667,1.0
0.9056604,0.6545454
0.8888889,0.9306215
0.96153843,0.96875
0.7407408,0.68421054
0.8433735,0.81904733
0.95384616,0.8994607
1.0,1.0
0.9722222,0.8823464
0.9032258,0.727273
0.9433962,0.88235295
0.9183673,0.61904764
0.8666667,0.63636374
0.82857144,0.65384614
0.962963,0.8524591
0.94736844,0.90049624
0.9411765,0.76363635
0.94,0.7555556
0.902439,0.78431374
0.92424244,0.9206349
0.85,0.85714287
1.0,1.0
0.92,0.72727275
0.7307692,0.7692308
0.9375,0.80701756
1.0,0.9756098
0.86,0.7346939
0.9375,0.93333334
0.9,0.6976744
0.7407408,0.7659575
0.8372093,0.7234043
0.9433962,0.96153843
0.9142857,0.85714275
0.8888889,0.5106378
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9756098
0.9655172,0.7901521
0.87096775,0.61016953
0.9459459,0.9230769
0.974359,0.9444444
0.8181818,0.5333334
0.96153843,1.0
0.902439,0.88
0.85,0.73913044
0.8717949,0.8780488
0.95555556,0.9166667
0.9183673,0.6551724
1.0,0.9090909
0.82857144,0.9090909
0.9787234,0.90196085
0.9655172,1.0
0.9310345,0.78260875
0.97959185,0.86956525
0.9347826,0.88461536
0.96774197,0.9756098
0.9767442,1.0
