ecfp_distance,ngf_distance
0.91935486,0.93776286
0.969697,0.9999991
0.8648649,0.91534865
1.0,0.99991924
1.0,1.0
1.0,0.9714286
0.8888889,0.9014867
0.95238096,0.9191071
1.0,0.99999833
0.875,0.82824254
0.84615386,0.85196203
1.0,0.9996923
0.8181818,0.8726547
0.89361703,0.77986753
0.90697676,0.96428573
0.95238096,0.9999998
0.9,0.84101224
0.972973,0.971422
0.9322034,0.9477074
0.92105263,0.9475803
0.8831169,0.8202707
0.84615386,0.84203386
0.9090909,0.97475755
0.8679245,0.9336689
0.9230769,0.94647026
0.95652175,0.99989045
0.89285713,0.89805645
0.8181818,0.8450692
1.0,0.987013
0.84210527,0.8767009
1.0,1.0
0.98507464,0.9995192
0.8888889,0.94440705
0.87234044,0.919724
0.8333333,0.7757392
0.9189189,0.8794017
0.975,0.98039216
0.9787234,0.9629593
0.8148148,0.9410939
0.9268293,0.9756098
0.95652175,0.8888901
0.9318182,0.9491525
0.8113208,0.88745904
0.7916667,0.8983897
0.890625,0.8056721
1.0,1.0
0.95652175,0.94736844
0.9056604,0.9729728
0.97727275,0.9999998
0.92,0.9796133
0.85714287,0.8
0.9459459,0.9526955
0.88709676,0.9350819
0.9,0.9230796
0.9807692,0.97958225
0.88372093,0.9107525
0.8979592,0.9034779
0.89361703,0.74886227
0.9705882,0.97560984
0.9259259,0.98100483
0.925,0.91956013
0.875,0.95652175
1.0,1.0
0.735849,0.7621329
0.9722222,1.0
0.9130435,0.9593333
0.9245283,0.9642685
0.96774197,0.97421736
0.9411765,0.91847193
0.974359,1.0
0.9818182,0.999877
0.95454544,0.94117486
0.96,1.0
0.84000003,0.9019608
0.92,0.9429251
1.0,0.9999813
1.0,0.99999166
0.90384614,0.867862
0.9183673,0.8951418
0.94545454,0.9677138
0.9574468,0.99892855
0.9090909,0.9542742
0.9583333,0.98605186
0.8979592,0.9580858
0.87234044,0.89719063
0.890625,0.8577641
0.9318182,0.91061103
0.96428573,1.0
0.8604651,0.8148152
0.8965517,0.9518147
0.9512195,0.97777754
1.0,0.95854294
0.94,0.9691017
0.8923077,0.9143921
0.6818182,0.709035
0.8913044,0.93616754
1.0,1.0
0.8378378,0.9363605
0.94736844,0.9551152
0.88135594,0.90627265
0.9459459,0.96551555
0.9714286,0.9629622
0.8064516,0.8513843
0.9285714,0.9676658
1.0,1.0
0.8717949,0.8741034
0.8139535,0.8861673
0.93939394,0.99998236
0.8888889,0.9793052
0.9722222,0.9836066
0.8717949,0.93333334
1.0,0.99980175
0.96153843,0.96
0.96428573,0.9180329
0.7586207,0.8495539
0.9230769,0.8401145
0.93333334,0.972973
0.94827586,0.9511335
0.84810126,0.88101536
